Name,1 - 2,2 - 3,3 - 4,4 - 5,5 - 6,6 - 7,Average,Absolute
YLR062C,-0.24100809950380042,0.1154772174199415,-0.41503749927884853,0.2585330135988524,-1.8131218652764876,-0.9551861526493052,-0.5083905642816079,0.5083905642816079
YLR413W,0.14086253583984534,0.17687776208408088,-1.1860962921134566,-0.01826220639272884,-1.7342409568296675,-0.4245513022780238,-0.507568409948325,0.507568409948325
YLR196W PWP1,-0.16227142889887985,0.1795494203307116,-1.1248064557362758,-0.07000972124774354,-0.610053481683984,-1.2463556646871687,-0.50565788865389,0.50565788865389
YPR137W,-0.25032335408424256,-0.025311088529187526,-0.6858914095719377,-0.030860963704759537,-0.7776075786635515,-1.258202497276977,-0.5046994819717759,0.5046994819717759
YHL015W URP2,0.1538053360790323,-0.2172307162206707,-0.18876164345516666,-0.09225850785198868,-1.6269042637944655,-1.0527626608735512,-0.5040187426861351,0.5040187426861351
YLR149C,0.13870627083159195,-0.0647056893878152,0.7884958948062935,-0.31315788525963634,2.187627003175774,0.26303440583379323,0.5000000000000001,0.5000000000000001
YNR001C CIT1,0.26960705975727545,0.18982455888001723,0.06926266243711196,0.5044725828607918,1.4262647547020963,0.5405683813627026,0.4999999999999993,0.4999999999999993
YLR340W RPLA0,0.12101540096136819,0.1520030934450512,-0.5579954531208883,-0.3595423866871394,-1.3637482705819883,-0.9687490660155617,-0.4961694469998597,0.4961694469998597
YGL259W,0.06711419585853673,0.544320516223812,0.16992500144231124,-0.26678654069489993,1.3125902303080232,1.146841388329272,0.4956674652445092,0.4956674652445092
YNL141W,0.12085439487438537,-0.02774499048290481,-1.186621290314626,0.061663019883806604,-1.62022783054035,-0.31535544096387463,-0.4945720229239272,0.4945720229239272
YFR015C GSY1,0.27045187739628157,0.371094151691238,1.1413558492455473,-0.5272470028648725,1.7078192485066919,0.0,0.4939123539958144,0.4939123539958144
YGR236C,-0.0647056893878152,-0.10962449117449727,-0.1970368470595549,-0.14585086646345408,4.115477217419935,-0.6374299206152909,0.49347156711988704,0.49347156711988704
YOL084W,0.43063435432986136,0.3141085904280623,-0.4344028241457734,-0.07038932789139853,1.3923174227787607,1.3219280948873624,0.49236605173114584,0.49236605173114584
YKL109W HAP4,0.34330174567993826,0.4513793463425588,-0.3625700793847041,-0.04508788952853903,1.9349049717781135,0.6280312226130421,0.4916598862500683,0.4916598862500683
YDL085w,1.1110313123887436,-0.9411063109464268,-0.18322182405577572,-0.15067891249766655,2.3339007365534385,0.7776075786635505,0.49125543001764393,0.49125543001764393
YLR312C,-0.04639290548445157,0.6599245584023788,0.18442457113743208,-0.4594316186373012,1.5265458144958328,1.0703893278913985,0.48924329130088157,0.48924329130088157
YNL119W,-0.16463070177280104,0.3325753390868737,-0.5181309922429506,0.01249094418319683,-0.9554098489759275,-1.6399692676905655,-0.48884575456869567,0.48884575456869567
YOR100C,0.35317902887180297,0.6550885871117963,-0.2435570313344877,-0.14638948698152396,1.2783011624871081,1.0310268956206206,0.48794152596255275,0.48794152596255275
YKL026C,0.038474147814636574,0.1797060222349029,0.23967041276827372,0.26651497456875944,3.1085244567781696,-0.9068905956085179,0.4876665697593707,0.4876665697593707
YHL021C,0.5639008851933256,0.5235619560570135,0.35614381022527536,-0.21412480535284975,2.157541276986482,-0.4694852833012187,0.4862563066346713,0.4862563066346713
YNL302C RPS16A,-0.34464817138744835,0.03652587602511169,-0.3145106233248719,0.07635088613010906,-1.2643406033344193,-1.103881143826875,-0.4857506299530656,0.4857506299530656
YNL096C,-0.14886338591448234,-0.29335894269059115,-0.1737670677367075,0.09515723304034183,-1.79480966873849,-0.5954244395397843,-0.48517771192995224,0.48517771192995224
YLR048w NAB1B,-0.08746284125034454,0.21956637725768946,-0.5650629432834511,-0.23379718460869686,-1.5849625007211563,-0.6575739932178621,-0.48488218097063696,0.48488218097063696
YMR217W GUA1,-0.03170885972733749,0.06413033741972077,-1.2616675700698912,-0.19776404856740995,-0.34792330342030625,-1.1082528906520268,-0.4805310558362084,0.4805310558362084
YPR184W GDE,0.15472259479864175,-0.19094278271139412,0.4759197414258632,0.3554806545983935,0.9581798243053721,1.129283016944965,0.4804405082269736,0.4804405082269736
YLR339C,0.1520030934450512,-0.169925001442311,-0.5181309922429506,-0.45490196015678247,-1.113381799417741,-0.7758590691283637,-0.48003262149051623,0.48003262149051623
YDR417C,-0.20163386116965112,-0.031026895620627163,-0.43409583509452454,0.09386692346422232,-1.3952010836246747,-0.8998057119473978,-0.47798274399877544,0.47798274399877544
YGL076C RPL6A,-0.48542682717024443,0.38285709352969427,-0.7622028856652284,-0.049187549627531905,-0.8560342256203682,-1.09269189750363,-0.4771143820095514,0.4771143820095514
YLR267W,0.24462236871991366,0.14852252471008437,-0.37984807081653926,-0.3743955147814987,2.1292830169449672,1.093109404391482,0.4768822881947348,0.4768822881947348
YDR144C MKC7,-0.17870588698452367,-0.2560139781560211,-0.5731853329448029,-0.2722027211073906,-1.2781866310663432,-0.30023302378803507,-0.4764212623411861,0.4764212623411861
YHL033C RPL4A,-0.12248400652499716,-0.033166863935196335,-0.3607473437778958,-0.3295681570894939,-1.059706246124267,-0.9478935697338897,-0.4755943645309566,0.4755943645309566
YBR072W HSP26,0.41028396930820876,-0.037474705418664524,0.641546029087526,0.43440282414577347,2.0395283641866375,-0.6374299206152909,0.47514276011569834,0.47514276011569834
YER131w RPS26B,-0.2223924213364439,0.3378696387563833,-0.4299878407448114,-0.05829864056467228,-1.3530157726714598,-1.1206297051855383,-0.47440912362442367,0.47440912362442367
YBL043W,0.5900157284474441,-0.07400058144377894,-0.21412480535284809,-0.32192809488736185,2.4794693718738436,0.3785116232537284,0.47299054031517124,0.47299054031517124
YLR327C,-0.14438990933517337,0.4226910718222751,0.8266683971144426,0.17333160288556404,2.232660756790272,-0.6780719051126377,0.4721483356941238,0.4721483356941238
YDR178W SDH4,0.1604646721932464,0.6280312226130471,0.289506617194979,-0.05246741989413072,1.719892080807261,0.0874628412503394,0.4721483356941238,0.4721483356941238
YER053c,0.5474877953024915,0.6706923747470409,0.48542682717024466,0.129283016944965,0.5405683813627044,0.45943161863729565,0.4721483356941237,0.4721483356941237
YNL175C,-0.3899465183160116,0.30932805810772873,-0.7710587928346128,-0.2522737109960106,-0.7974014480281785,-0.922490632779089,-0.47064050747436226,0.47064050747436226
YLR249W YEF3,-0.029747343394051412,0.09114788805818942,-0.8858289800806883,0.708951217996609,-1.4185013545824159,-1.2862003904128307,-0.470029827069198,0.470029827069198
YLL044W,-0.27180461546152473,-0.177998301977994,-0.2801079191927352,-0.2700891633677436,-1.3771576156077536,-0.44270991776340235,-0.4699779222285256,0.4699779222285256
YGR243W,0.06982144949757142,-0.10350457575386117,0.1768777620840789,-0.20979238455681437,3.5958508168638925,-0.710493382805014,0.4697932808883089,0.4697932808883089
YGR148C RPL30B,-0.09621531525930231,-0.04580368961311851,-0.3457748368417348,0.011874100288292678,-1.5446611359965865,-0.7962188904196021,-0.4694666279736753,0.4694666279736753
YMR131C,-0.1128940564059368,0.21723071622067053,-0.7333543406138279,-0.420450995465207,-0.5015464925335186,-1.263511408662042,-0.469087762909977,0.469087762909977
YPL220W SSM1A,-0.05829864056467228,0.41028396930820876,-0.752072486556414,0.31349947281678175,-1.5614269862603656,-1.1635834745684888,-0.46859969097082504,0.46859969097082504
YDR536W STL1,-0.16664986940945056,0.6658824961047232,-0.8541491335365452,0.1537094153954538,1.0258400049352552,1.9827220085681683,0.4678924870096008,0.4678924870096008
YMR121C RPL13B,-0.38271977900611925,0.3827197790061192,-0.018147346710263253,-0.43295940727610605,-1.2507370470304089,-1.0976632592181432,-0.4665845100391535,0.4665845100391535
YBR051W,0.35147237050137503,-0.200912693925994,-0.4005379295837279,-0.5405683813627044,1.2630344058337946,2.321928094887362,0.46573597772501757,0.46573597772501757
YGR088W CTT1,-0.09310940439147532,0.15869774601905534,0.5193741590935805,0.23446525363701973,2.6724253419714956,-0.7004397181410926,0.4652355630314305,0.4652355630314305
YDR398W,-0.06970897181140476,-0.04026387021372743,-0.9112957747285175,-0.0887042252714825,-0.897151592408248,-0.7776075786635552,-0.4641220021828225,0.4641220021828225
YNL200C,0.19793937761190827,0.3870231231092451,0.8930847960834898,0.26303440583379567,2.3219280948873626,-1.280107919192737,0.46381697972217734,0.46381697972217734
YLR198C,-0.28950661719498755,0.4395320611995925,-0.6045913074700884,-0.07594885323329828,-1.1352598296104732,-1.1159089681461565,-0.46361391907590194,0.46361391907590194
YGR248W,-0.09090849619821108,0.8239696359084994,0.23217344212903718,0.7293524100563278,2.6629650127224327,-1.5849625007211579,0.46209825064948795,0.46209825064948795
YOR312C RPL18B,-0.2488205466140881,0.2658940599730341,-0.6737717676790116,-0.03194289250275457,-1.061839253817861,-1.015054345722294,-0.4609224577271625,0.4609224577271625
YIL136W OM45,0.7151612238478561,0.4806258409064229,-0.4685530086058465,1.5728896684205804,2.1520030934450487,-1.6880559936852564,0.46067847072146756,0.46067847072146756
YOR215C,-0.07400058144377894,0.3770696490798248,0.4088055455673255,0.15754127698648002,2.5305147166987805,-0.6374299206152909,0.4604167810455569,0.4604167810455569
YOL040C RPS21,-0.04580368961311851,-0.19639721280350844,-0.2739227219765303,-0.14438990933517531,-0.9752533376643124,-1.1242823358865988,-0.46000820121320735,0.46000820121320735
YBR181C RPS101,0.03316686393519656,-0.016678741146634393,-0.11164535582891001,0.031026895620627146,-1.705256734438869,-0.9830696040501243,-0.45874277931811897,0.45874277931811897
YBR132C,0.5290243291272991,1.0293439615821451,-0.5106151592610757,-0.265344566520994,1.573466861883326,0.39231742277876075,0.45803214159824357,0.45803214159824357
YCR005c CIT2,0.37136702762186724,0.22902551366889423,-0.483209001920422,-0.4614479642358015,1.8988532765430977,1.1926450779423978,0.4578723216033389,0.4578723216033389
YBR191W URP1,-0.324962154976997,0.30985526258679136,-0.2976805486406899,-0.31702929547452413,-1.179706022234898,-0.9335045882130895,-0.4571712244922345,0.4571712244922345
YBR247C ENP1,-0.18555565315607692,0.14373547746144957,-1.1059334447490634,0.14069886290974207,-0.17226894191061254,-1.5576418947216422,-0.45616093236103383,0.45616093236103383
YMR107W,0.14839183989267116,0.06140054466414327,-0.09702445439486365,0.18762700317577127,2.432959407276106,0.0,0.45555905676897135,0.45555905676897135
YJL177W RPL20B,-0.2040138920215957,0.0,-0.5582945502590777,-0.20069735023712973,-1.310642287340846,-0.45599417350169863,-0.454940375560058,0.454940375560058
YGR214W NAB1A,-0.11681366498274692,0.30202853744965885,-0.8214026965432374,0.08048991786036869,-1.3821456177214713,-0.7825140675082001,-0.4533929319076047,0.4533929319076047
YGR103W,-0.20858662181141685,0.3785116232537306,-1.2249663650002744,-0.20129838970182481,-0.537209369272789,-0.9216121013152774,-0.4525268706413086,0.4525268706413086
YIL125W KGD1,0.3219280948873698,-0.17932369944456275,-0.25677541536211373,0.3738148365523294,0.9402937538757329,1.5090136474878586,0.4514918696661024,0.4514918696661024
YIL052C,-0.5320136207721963,0.36642755505421853,-0.36642755505421853,-0.23581293709876805,-1.2895066171949843,-0.6490928381408737,-0.45107100220113705,0.45107100220113705
YML063W RP10B,0.0,0.17833724125851014,-0.3814291066360238,-0.04306872189188598,-1.5515763322266094,-0.9052813427468579,-0.4505030437071445,0.4505030437071445
YNL301C RP28B,-0.341919570074831,0.37586690199816636,-0.5501970825604787,-0.24731005354077787,-1.3532072613752222,-0.583672652587952,-0.45007328635684923,0.45007328635684923
YLL041c SDH2,-0.04102726826005463,0.5917198668964634,0.5647846187835257,0.37550913509220724,1.1219905243786117,0.0874628412503394,0.45007328635684885,0.45007328635684885
YDR258C HSP78,0.13006054056437322,-0.1789701410453194,0.9296106721086052,0.2493594689367159,1.2684888359259026,0.2895066171949845,0.4480093322808769,0.4480093322808769
YJR145C RPS7B,-0.015106892390205696,-0.30985526258679125,-0.31463560232100646,0.14336417517117686,-1.1138198995571602,-1.077478752677715,-0.4479220390602836,0.4479220390602836
YOL120C RP28A,-0.35288102321627046,0.4799929411196136,-0.5594274086140179,-0.4310498172674752,-1.2128063725072484,-0.6094848198552284,-0.44760941672343774,0.44760941672343774
YDL208W NHP2,-0.19450302416298332,0.19450302416298323,-0.6192556782750399,0.0898855035171954,-1.6586195424464627,-0.49286821073917547,-0.44680965465724715,0.44680965465724715
YLR448W YL16B,-0.31092909593810386,-0.24327115101236993,-0.39940684756507927,-0.0913403115384266,-1.1904306568769545,-0.4323847428427391,-0.44462713429561224,0.44462713429561224
YEL054c RPL15A,-0.11164535582891001,0.23266075679027834,-0.6438561897747247,-0.1531567880614199,-1.166461146138744,-0.8231222379159191,-0.4442634934882399,0.4442634934882399
YML042W CAT2,0.23739458467569496,0.6026645024546173,-0.648834683887543,-0.2967175320900833,2.241008099503795,0.52083216330144,0.44272452232632015,0.44272452232632015
YJL045W,0.14438990933517348,0.6040713236688576,-0.499101764067315,-0.4013625623817673,1.4854268271702424,1.3219280948873624,0.4425586381020923,0.4425586381020923
YNL069C RP23,0.054966459217929156,0.34665052429859605,-0.5056400480597536,0.11756959638117616,-1.020272395026262,-1.6419761066107235,-0.4414503282998396,0.4414503282998396
YOL121C RPS16B,-0.40053792958372536,0.1215619798809153,-0.2603896845782324,0.1388277046973173,-1.4895844526438988,-0.7575758738414875,-0.4412830426781853,0.4412830426781853
YDR258C HSP78,0.387023123109248,-0.36257007938470925,1.089005006058746,-0.24100809950379473,1.9349049717781135,-0.16046467219324662,0.4411483749773928,0.4411483749773928
YNL195C,0.08314123530024557,0.12775554719837295,-0.03952836418663734,0.1797060222349029,0.7320667947533633,1.5607149544744772,0.4406426982957874,0.4406426982957874
YIL018W RPL5A,-0.21473884879301847,0.1795494203307116,-0.4829415637806437,0.03780203271238447,-1.196629325271366,-0.966185287007754,-0.44052392863494766,0.44052392863494766
YLR325C,-0.029443777892487363,0.10579466402259631,-0.09114788805818931,-0.3278046612240367,-1.2473100535407757,-1.0485801804450616,-0.43974864952299236,0.43974864952299236
YLR029c RPL13A,-0.2364401958220789,0.25633975325978503,-0.11547721741993955,-0.25375659224578223,-1.3797044261665605,-0.9013157251405963,-0.43839240058919543,0.43839240058919543
YJL103C,0.407657968913252,-0.0857298740258901,0.08572987402589008,0.36678233067161675,1.4930400112801163,0.3625700793847091,0.43834173170828244,0.43834173170828244
YLL026w HSP104,0.0,-0.20353339408513255,1.0255350921071416,0.16349873228287584,1.3959286763311385,0.24792751344358605,0.43822610334660156,0.43822610334660156
YER067w,0.22239242133644718,0.6092100469678365,0.26793320524662984,-0.6520766965796901,2.8073549220576024,-0.6280312226130421,0.43779711273596394,0.43779711273596394
YBR189W SUP46,-0.28177096841537913,0.3394864662716721,-0.3041533931593909,-0.2709613216054235,-1.4322272605763577,-0.6771561989309013,-0.4377971127359634,0.4377971127359634
YAL012W CYS3,-0.11905267164376189,0.5707486415014578,-1.1317056792118252,-0.15587091088476185,-0.5197783319610184,-1.270089163367749,-0.43762468592794307,0.43762468592794307
YLR150w MPT4,-0.4244978285279096,-0.014075185211722623,-0.013939190957874539,-0.25375659224578206,-0.4381211123918859,-1.4687694832166345,-0.43552656542530155,0.43552656542530155
YLR175W CBF5,0.1520030934450512,0.28728195208047175,-1.0831412353002474,-0.08949815083910306,-0.9162611184495819,-0.9621471010014649,-0.4352937600108124,0.4352937600108124
YNL160W YGP1,0.10561018796060771,0.7802187921200855,0.3536369546147021,0.2630344058337914,1.3219280948873633,-0.22239242133644802,0.43367266901335033,0.43367266901335033
YBR048W RPS18B,0.08061846020828281,-0.12691211248221523,-0.48542682717024443,-0.5813421850424597,-0.523246716234738,-0.9642499750508011,-0.4334265592953626,0.4334265592953626
YNR053C,0.21412480535284595,-0.1287333141222005,-0.7819993477807095,-0.09885338692628468,-1.1452995531489751,-0.6552146968182454,-0.4326625822405949,0.4326625822405949
YPL131W RPL1,0.030373649043510854,0.06273575534796459,-0.9757524537533224,0.5972408304995945,-1.4288432988038768,-0.878211519601958,-0.43207617287801453,0.43207617287801453
YHR216W PUR5,-0.017921907997259862,0.03606925470752324,-0.8047437086010706,0.10852445677816965,-1.4918530963296734,-0.41503749927884726,-0.4308270834535263,0.4308270834535263
YJR123W RPS5,-0.015430040569607704,0.07885542071124617,-0.5466343820620603,-0.032914622472735335,-1.444563451582015,-0.6242754247459839,-0.430827083453526,0.430827083453526
YGL102C,-0.12675714228594487,0.26573355543475324,-0.16812275880833016,-0.028569152196771117,-1.3664936473208076,-1.1558378651299404,-0.4300078350511735,0.4300078350511735
YHR128W FUR1,-0.16046467219323893,0.16046467219323896,-0.9481610684803757,0.04466904933372739,-1.2028168829996873,-0.4729848484881264,-0.42988229177241033,0.42988229177241033
YLR367W,-0.05658352836636609,0.01861567816735094,-0.30306906763604596,-0.1580648462322538,-1.2493594689367162,-0.8300749985576865,-0.42975603859361966,0.42975603859361966
YLR142w PUT1,-0.2883454943629814,-0.041222662726512455,0.242856523896163,0.06140054466414327,0.7162070339994107,1.881355503501379,0.4287085748286003,0.4287085748286003
YBR147W,0.4376862382240486,-0.36864459379439674,0.10256973364055014,0.17753818555218498,2.807354922057604,-0.5849625007211546,0.42859033082647274,0.42859033082647274
YAL003W TEF5,-0.2344652536370179,-0.04264433740849367,-0.59890169167903,-0.2920266091734996,-0.6024802619791844,-0.7973708334849868,-0.42798149789370205,0.42798149789370205
YIL133C RP22,-0.07125868316983014,-0.05122532335516697,-0.5849625007211586,0.022542568651089803,-1.254489296700786,-0.6271907361104511,-0.42776399523438385,0.42776399523438385
YNL052W COX5A,0.0,0.1411760629606936,0.1868781347235068,0.5545888516776406,1.14201900487243,0.5360529002402077,0.42678582574574647,0.42678582574574647
YBR116C,0.34792330342031136,-0.1404812235498299,-0.2704518773962814,-0.19572447087436834,2.2081081953302024,0.610053481683984,0.426571234769003,0.426571234769003
YAR073W FUN63,0.1520030934450512,0.020177881937627117,-0.5917198668964635,-0.3670574703770221,-1.2402036974529065,-0.5216365653523262,-0.42473943744934,0.42473943744934
YKR059W TIF1,-0.14359085362884966,0.39993060688863447,-0.7489382358322824,-0.23088388223008854,-0.9377157217456588,-0.8869517485551864,-0.42469163918390523,0.42469163918390523
YJL136C RPS25B,-0.26848883592590705,0.4241397063861006,-0.4104647694890242,-0.4046955550573836,-0.9895833840546628,-0.8942905588288865,-0.42389723282829395,0.42389723282829395
YLR076C,-0.26023577248112223,0.13191167550557775,-0.015266756653305014,-0.3843407020559291,-1.1853550420119194,-0.8291154407964112,-0.42373367308218485,0.42373367308218485
YMR093W,-0.07400058144377894,-0.45417589318580226,-0.8208311543140666,-0.06413033741971809,-0.5128614521928616,-0.6100534816839815,-0.4226754833733682,0.4226754833733682
YLR432W,-0.10691520391651017,0.14438990933517465,-0.6828098241193002,-0.05794734920927897,-1.4789208633108308,-0.35257341233219397,-0.4224627905921565,0.4224627905921565
YBR241C,1.0370893187352237,0.3561438102252668,-0.23061292814140807,-0.3734583955274497,2.662965012722431,-0.9175378398080258,0.4224314963676729,0.4224314963676729
YAL025C MAK16,-0.41503749927884614,0.11103131238874364,-0.7484612330040361,-0.06711419585853691,-1.237535907596988,-0.1764765862810898,-0.42226568493845895,0.42226568493845895
YBL078C,0.23703919730084883,0.2995602818589092,0.09840370406098789,0.08746284125034454,2.0,-0.20163386116965112,0.42013869388357317,0.42013869388357317
YOR019W,0.43812111239188284,0.6084214735451451,-1.023458972823987,0.3996074587092341,1.600392541290764,0.494764691749581,0.41964138414377006,0.41964138414377006
YOL077C,-0.23967041276827372,0.044854235784257096,-0.8730878875177823,0.387661060347538,-1.0161799270554333,-0.8203213406616846,-0.4194573786452298,0.4194573786452298
YBR249C ARO4,-0.10805974585744653,0.0921182019884278,-0.5690209568521356,-0.1615891422742487,-1.4269311778600964,-0.3402886320087058,-0.4189619088107009,0.4189619088107009
YKL085W MDH1,-0.029443777892487363,0.27180461546152485,0.6296315500548869,0.44251823570094734,1.478047296804646,-0.2801079191927348,0.4187416668227972,0.4187416668227972
YKL081W TEF4,-0.22456025801915994,0.13620438359831075,-0.9116441255791538,0.20353339408513244,-1.4345776856744907,-0.2785848839065113,-0.41827152924931216,0.41827152924931216
YMR105C PGM2,0.3992701834205249,0.17778711921528184,1.023846741954368,-0.2630344058337913,1.7104933828050137,-0.5405683813627025,0.4179657733664491,0.4179657733664491
YDL083C,-0.3915785264548533,0.097847323398144,-0.4617307347268841,-0.14832274695710174,-0.3772354665664586,-1.2242151569432695,-0.4175392180417372,0.4175392180417372
YJL148W,-0.290901199266735,0.36975661997798126,-0.9251460053157898,0.07895134139482185,-0.6147098441152098,-1.1213537837566074,-0.41723381184692315,0.41723381184692315
YGR264C MES1,0.019365324866933428,-0.4344028241457734,-0.7224660244710913,-0.09310940439148165,-1.7402407261990698,0.46835331381130446,-0.41708339008819645,0.41708339008819645
YPL226W,0.030057233856176792,-0.17161137807020183,-0.7423487908631085,-0.33636318515093044,-0.7112024981011268,-0.5692808784888876,-0.41679158280301304,0.41679158280301304
YHR010W RPL27A,-0.16046467219324895,0.22555970041513326,-0.6069888070511568,0.0,-1.1053530001462295,-0.8502528804953148,-0.4162499432451361,0.4162499432451361
YLR186W,-0.11664491885227257,-0.2560139781560211,-0.7013416844354851,0.3129393116601071,-0.7025061234228331,-1.0326661889203255,-0.41603893035447176,0.41603893035447176
YDL136w,0.056034034914328255,-0.02828904443142347,-0.32472672824003657,0.15324626029568222,-1.3367758592946752,-1.01225746575528,-0.4154614670852341,0.4154614670852341
YLR355C ILV5,-0.29956028185890077,-0.5130695822393755,-0.7907111659377328,0.024557104243979045,-1.171987467899208,0.25809648301812843,-0.4154458184455183,0.4154458184455183
