Name,R1,R2,R3,R4,R5,R6,R7
YBR072W HSP26,0.99009900990099,1.31578947368421,1.28205128205128,2.0,2.7027027027027,11.1111111111111,7.14285714285714
YER131w RPS26B,1.28205128205128,1.0989010989011,1.38888888888889,1.03092783505155,0.99009900990099,0.387596899224806,0.17825311942959
YBL043W,0.699300699300699,1.05263157894737,1.0,0.862068965517241,0.689655172413793,3.84615384615385,5.0
YLR327C,0.87719298245614,0.793650793650794,1.06382978723404,1.88679245283019,2.12765957446809,10.0,6.25
YDR178W SDH4,0.87719298245614,0.980392156862745,1.51515151515152,1.85185185185185,1.78571428571429,5.88235294117647,6.25
YER053c,0.87719298245614,1.28205128205128,2.04081632653061,2.85714285714286,3.125,4.54545454545455,6.25
YNL175C,1.14942528735632,0.87719298245614,1.08695652173913,0.636942675159236,0.53475935828877,0.307692307692308,0.162337662337662
YLR249W YEF3,1.04166666666667,1.02040816326531,1.08695652173913,0.588235294117647,0.961538461538461,0.359712230215827,0.147492625368732
YLL044W,1.21951219512195,1.01010101010101,0.892857142857143,0.735294117647059,0.609756097560976,0.234741784037559,0.172711571675302
YGR243W,0.78740157480315,0.826446280991736,0.769230769230769,0.869565217391304,0.75187969924812,9.09090909090909,5.55555555555556
YGR148C RPL30B,1.14942528735632,1.0752688172043,1.04166666666667,0.819672131147541,0.826446280991736,0.28328611898017,0.163132137030995
YMR131C,1.16279069767442,1.0752688172043,1.25,0.75187969924812,0.561797752808989,0.396825396825397,0.165289256198347
YPL220W SSM1A,1.03092783505155,0.99009900990099,1.31578947368421,0.78125,0.970873786407767,0.328947368421053,0.146842878120411
YDR536W STL1,0.680272108843537,0.606060606060606,0.961538461538461,0.531914893617021,0.591715976331361,1.20481927710843,4.76190476190476
YMR121C RPL13B,1.26582278481013,0.970873786407767,1.26582278481013,1.25,0.925925925925926,0.389105058365759,0.181818181818182
YBR051W,0.900900900900901,1.14942528735632,1.0,0.757575757575758,0.520833333333333,1.25,6.25
YGR088W CTT1,1.11111111111111,1.04166666666667,1.16279069767442,1.66666666666667,1.96078431372549,12.5,7.69230769230769
